user_id,start_point_id,start_point_latitude,start_point_longitude,potential_group_members
c2bc589b,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
c3b4782a,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
c40427e0,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
c4b657af,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
c4fb39a4,74,52.48588579999999,13.4825922,"060d1eef,14566707,17c97156,2400e099,3952a7ab,436ef3bc,5ac5e91f,5e5e17f1,6c081c71,75bfa3df,7d365b59,8541b334,a37eb472,a4b8db6a,ab3d9c63,acf249bc,ae2bdab7,b40a1805,ba02b9c5,ba37d76a,bda7975c,bdfa7f3b,c4fb39a4,c56527c1,d9c8ee05,e466e40e,f1ca4d8d"
c56527c1,74,52.48588579999999,13.4825922,"060d1eef,14566707,17c97156,2400e099,3952a7ab,436ef3bc,5ac5e91f,5e5e17f1,6c081c71,75bfa3df,7d365b59,8541b334,a37eb472,a4b8db6a,ab3d9c63,acf249bc,ae2bdab7,b40a1805,ba02b9c5,ba37d76a,bda7975c,bdfa7f3b,c4fb39a4,c56527c1,d9c8ee05,e466e40e,f1ca4d8d"
c5e0d5dc,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
c9a7998c,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
cb655c03,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
cbf2818d,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
d08c58d6,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
d6782588,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
d7bd12f5,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
d9c8ee05,74,52.48588579999999,13.4825922,"060d1eef,14566707,17c97156,2400e099,3952a7ab,436ef3bc,5ac5e91f,5e5e17f1,6c081c71,75bfa3df,7d365b59,8541b334,a37eb472,a4b8db6a,ab3d9c63,acf249bc,ae2bdab7,b40a1805,ba02b9c5,ba37d76a,bda7975c,bdfa7f3b,c4fb39a4,c56527c1,d9c8ee05,e466e40e,f1ca4d8d"
d9d1c910,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
dab9d870,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
dfefb4eb,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
e094a9f6,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
e106f943,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
e2d494ca,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
e2f4043a,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
e466e40e,74,52.48588579999999,13.4825922,"060d1eef,14566707,17c97156,2400e099,3952a7ab,436ef3bc,5ac5e91f,5e5e17f1,6c081c71,75bfa3df,7d365b59,8541b334,a37eb472,a4b8db6a,ab3d9c63,acf249bc,ae2bdab7,b40a1805,ba02b9c5,ba37d76a,bda7975c,bdfa7f3b,c4fb39a4,c56527c1,d9c8ee05,e466e40e,f1ca4d8d"
e5369d14,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
ed3de45a,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
efc77cf6,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
f1ca4d8d,74,52.48588579999999,13.4825922,"060d1eef,14566707,17c97156,2400e099,3952a7ab,436ef3bc,5ac5e91f,5e5e17f1,6c081c71,75bfa3df,7d365b59,8541b334,a37eb472,a4b8db6a,ab3d9c63,acf249bc,ae2bdab7,b40a1805,ba02b9c5,ba37d76a,bda7975c,bdfa7f3b,c4fb39a4,c56527c1,d9c8ee05,e466e40e,f1ca4d8d"
f44020cd,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
f46f939c,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
f478680b,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
f4903017,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
f4ec785e,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
f638bcaf,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
f9ff1f3e,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
fb992f8f,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
fd173f7d,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
fdbcc20c,77,52.494409,13.4907364,"05a19102,0ab0a46d,1680bdc7,1e8ab58b,29c17ce2,2a8d6a70,2e2307ec,3ca5d94b,41b2a1dd,49a837f2,4d82d2b3,70106907,8193d929,84c71608,a2e406fc,a5cb5983,a79d80f6,a905f16f,b01d2946,c3b4782a,c9a7998c,cbf2818d,d7bd12f5,d9d1c910,f478680b,f9ff1f3e,fb992f8f,fd173f7d,fdbcc20c"
fdf8c116,76,52.5080088,13.4851843,"13b75356,16e2dbf0,2700bbbe,292ac7cf,323cbc8e,4e106b7a,52bdd249,5676a582,567c0949,5f93c192,6d0ae06a,6f5c95ce,750a10a1,81cf784d,872e3ad5,a03c8e3f,a32f561d,a6ce44f4,ab906cac,b80633d9,c2bc589b,c40427e0,c4b657af,c5e0d5dc,cb655c03,e094a9f6,e106f943,e2d494ca,e2f4043a,e5369d14,ed3de45a,efc77cf6,f638bcaf,fdf8c116"
fe3a8647,75,52.4913428,13.4667726,"14e4e130,223b50c0,22d6789d,28eb9fe6,34e1bb85,39aafd44,3d42d27b,649afadf,64fb8b60,670cd13b,692ddd65,73124385,7607ab34,86bc39e8,8931c920,92a8c8c2,9a2f0709,a161a26c,a912cad3,a94f560f,b9262ec4,b9abdea7,c14939e3,d08c58d6,d6782588,dab9d870,dfefb4eb,f44020cd,f46f939c,f4903017,f4ec785e,fe3a8647"
04c9ea89,79,52.494365699999996,13.3505398,"04c9ea89,0b7b5d36,1920d3b8,20aa8022,422bd2e7,46a1a34d,4e17eb89,50a76ddd,5140892d,5996676e,67df7999,6ea345df,7c3fa937,8272dd12,89908b9e,89e8f049,96e6cb0d,9c81e890,a3632e1d,b85f76b0,babefd87,c92bca98,d54ee28f,d7ccba13,db6a776e,de4a4fea,e310f086,e5e4db7c,ebbee19d,fac3e901"
04d7992e,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
0a2551c9,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
0afa6e2b,78,52.5114423,13.326037,"0afa6e2b,3519ef8e,3eef1457,469a82a4,475545a1,482f8715,4dd52af9,5377cc53,59983e07,5a7b2e9c,6768f148,6983089b,9ae12149,a0c1d1f6,a4019f1f,aa392b17,acfdb3a0,ad23a8af,b2e39d51,bdbb1da6,bff30bda,ce4133dc,d238491d,d38442d7,dac00e5d,e0656eb2,e435d8a2,e4eec653,e85adff3,f538d326,f5c51a16,f922b574,fcf21a5d,fe4a03dd"
0b49394f,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
0b7b5d36,79,52.494365699999996,13.3505398,"04c9ea89,0b7b5d36,1920d3b8,20aa8022,422bd2e7,46a1a34d,4e17eb89,50a76ddd,5140892d,5996676e,67df7999,6ea345df,7c3fa937,8272dd12,89908b9e,89e8f049,96e6cb0d,9c81e890,a3632e1d,b85f76b0,babefd87,c92bca98,d54ee28f,d7ccba13,db6a776e,de4a4fea,e310f086,e5e4db7c,ebbee19d,fac3e901"
1649078a,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
18fc6b14,80,52.50966729999999,13.3512468,"18fc6b14,4434085c,4637fda5,50927f5e,56331251,56352e3d,6028fac2,6b914e67,71932caa,7223bbc8,78338064,788144da,7eedcb3a,8f9820b4,97cc1039,9e9f4d1e,a8669209,bc5a753d,cd1e8dcd,cdf9185b,cf14e8fe,e03b5ca8,e25a9c7b,f63a8a9d,f90c8c18"
1920d3b8,79,52.494365699999996,13.3505398,"04c9ea89,0b7b5d36,1920d3b8,20aa8022,422bd2e7,46a1a34d,4e17eb89,50a76ddd,5140892d,5996676e,67df7999,6ea345df,7c3fa937,8272dd12,89908b9e,89e8f049,96e6cb0d,9c81e890,a3632e1d,b85f76b0,babefd87,c92bca98,d54ee28f,d7ccba13,db6a776e,de4a4fea,e310f086,e5e4db7c,ebbee19d,fac3e901"
1a3cc3c3,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
2018b971,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
20aa8022,79,52.494365699999996,13.3505398,"04c9ea89,0b7b5d36,1920d3b8,20aa8022,422bd2e7,46a1a34d,4e17eb89,50a76ddd,5140892d,5996676e,67df7999,6ea345df,7c3fa937,8272dd12,89908b9e,89e8f049,96e6cb0d,9c81e890,a3632e1d,b85f76b0,babefd87,c92bca98,d54ee28f,d7ccba13,db6a776e,de4a4fea,e310f086,e5e4db7c,ebbee19d,fac3e901"
23adbe65,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
2e1ae834,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
3463dd06,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
3519ef8e,78,52.5114423,13.326037,"0afa6e2b,3519ef8e,3eef1457,469a82a4,475545a1,482f8715,4dd52af9,5377cc53,59983e07,5a7b2e9c,6768f148,6983089b,9ae12149,a0c1d1f6,a4019f1f,aa392b17,acfdb3a0,ad23a8af,b2e39d51,bdbb1da6,bff30bda,ce4133dc,d238491d,d38442d7,dac00e5d,e0656eb2,e435d8a2,e4eec653,e85adff3,f538d326,f5c51a16,f922b574,fcf21a5d,fe4a03dd"
352de383,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
3b3cc644,81,52.4952848,13.3326063,"04d7992e,0a2551c9,0b49394f,1649078a,1a3cc3c3,2018b971,23adbe65,2e1ae834,3463dd06,352de383,3b3cc644,5d7ecb98,5f38b1fa,63bd6b0e,67277164,6aa23a41,6bf86917,8f2910d3,93dcf006,960c5485,9d10623f,9d3ef634,9e4d4c81,bdfe6a32,c045fa01,c10136cc,d172be4c,d38c1b25,d6542bfe,e655dd91,ea7c1cc2,fdb041e1"
3eef1457,78,52.5114423,13.326037,"0afa6e2b,3519ef8e,3eef1457,469a82a4,475545a1,482f8715,4dd52af9,5377cc53,59983e07,5a7b2e9c,6768f148,6983089b,9ae12149,a0c1d1f6,a4019f1f,aa392b17,acfdb3a0,ad23a8af,b2e39d51,bdbb1da6,bff30bda,ce4133dc,d238491d,d38442d7,dac00e5d,e0656eb2,e435d8a2,e4eec653,e85adff3,f538d326,f5c51a16,f922b574,fcf21a5d,fe4a03dd"
422bd2e7,79,52.494365699999996,13.3505398,"04c9ea89,0b7b5d36,1920d3b8,20aa8022,422bd2e7,46a1a34d,4e17eb89,50a76ddd,5140892d,5996676e,67df7999,6ea345df,7c3fa937,8272dd12,89908b9e,89e8f049,96e6cb0d,9c81e890,a3632e1d,b85f76b0,babefd87,c92bca98,d54ee28f,d7ccba13,db6a776e,de4a4fea,e310f086,e5e4db7c,ebbee19d,fac3e901"
4434085c,80,52.50966729999999,13.3512468,"18fc6b14,4434085c,4637fda5,50927f5e,56331251,56352e3d,6028fac2,6b914e67,71932caa,7223bbc8,78338064,788144da,7eedcb3a,8f9820b4,97cc1039,9e9f4d1e,a8669209,bc5a753d,cd1e8dcd,cdf9185b,cf14e8fe,e03b5ca8,e25a9c7b,f63a8a9d,f90c8c18"
4637fda5,80,52.50966729999999,13.3512468,"18fc6b14,4434085c,4637fda5,50927f5e,56331251,56352e3d,6028fac2,6b914e67,71932caa,7223bbc8,78338064,788144da,7eedcb3a,8f9820b4,97cc1039,9e9f4d1e,a8669209,bc5a753d,cd1e8dcd,cdf9185b,cf14e8fe,e03b5ca8,e25a9c7b,f63a8a9d,f90c8c18"
469a82a4,78,52.5114423,13.326037,"0afa6e2b,3519ef8e,3eef1457,469a82a4,475545a1,482f8715,4dd52af9,5377cc53,59983e07,5a7b2e9c,6768f148,6983089b,9ae12149,a0c1d1f6,a4019f1f,aa392b17,acfdb3a0,ad23a8af,b2e39d51,bdbb1da6,bff30bda,ce4133dc,d238491d,d38442d7,dac00e5d,e0656eb2,e435d8a2,e4eec653,e85adff3,f538d326,f5c51a16,f922b574,fcf21a5d,fe4a03dd"
